InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
556474,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-06-12 12:01:00,2.08,16007.0,United Kingdom
547920,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-03-28 12:52:00,2.55,14730.0,United Kingdom
580669,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-12-05 14:25:00,0.55,15159.0,United Kingdom
561894,22560,TRADITIONAL MODELLING CLAY,1,2011-07-31 15:00:00,1.25,14456.0,United Kingdom
543306,20728,LUNCH BAG CARS BLUE,1,2011-02-07 11:56:00,1.65,16686.0,United Kingdom
564647,84580,MOUSE TOY WITH PINK T-SHIRT,3,2011-08-26 13:56:00,3.75,17920.0,United Kingdom
567637,22914,BLUE COAT RACK PARIS FASHION,3,2011-09-21 13:57:00,4.95,17865.0,United Kingdom
543651,16219,HOUSE SHAPE PENCIL SHARPENER,12,2011-02-11 10:06:00,0.21,16306.0,United Kingdom
574312,21155,RED RETROSPOT PEG BAG,1,2011-11-03 17:39:00,2.55,17221.0,United Kingdom
570232,22532,MAGIC DRAWING SLATE LEAP FROG ,10,2011-10-09 13:58:00,0.42,14040.0,United Kingdom
556783,23169,CLASSIC GLASS COOKIE JAR,18,2011-06-14 13:15:00,4.15,13408.0,United Kingdom
554711,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-05-26 10:41:00,2.55,12654.0,Germany
566326,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-12 12:11:00,2.95,16211.0,United Kingdom
565747,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-06 12:38:00,2.08,14239.0,United Kingdom
578031,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-22 13:41:00,2.95,15796.0,United Kingdom
576593,22804,PINK HANGING HEART T-LIGHT HOLDER,1,2011-11-15 14:48:00,2.95,15720.0,United Kingdom
536796,20719,WOODLAND CHARLOTTE BAG,1,2010-12-02 15:46:00,0.85,15574.0,United Kingdom
566451,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,3,2011-09-12 16:14:00,4.15,18069.0,United Kingdom
552457,21936,RED RETROSPOT PICNIC BAG,5,2011-05-09 14:40:00,2.95,16477.0,United Kingdom
580640,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-12-05 12:51:00,1.45,16910.0,United Kingdom
574262,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-11-03 14:05:00,7.95,13721.0,United Kingdom
544792,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-02-23 12:37:00,5.95,18172.0,United Kingdom
557892,62086A,PINK RETRO BIG FLOWER BAG,4,2011-06-23 14:11:00,1.95,14534.0,United Kingdom
579503,23212,HEART WREATH DECORATION WITH BELL,10,2011-11-29 16:23:00,1.25,17097.0,Spain
537369,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2010-12-06 12:41:00,1.25,17860.0,United Kingdom
536796,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2010-12-02 15:46:00,2.25,15574.0,United Kingdom
547892,22553,PLASTERS IN TIN SKULLS,12,2011-03-28 10:15:00,1.65,12669.0,France
578513,23581,JUMBO BAG PAISLEY PARK,20,2011-11-24 13:32:00,2.08,16609.0,United Kingdom
571456,84836,ZINC METAL HEART DECORATION,12,2011-10-17 13:57:00,1.25,16729.0,United Kingdom
544041,22179,SET 10 LIGHTS NIGHT OWL,4,2011-02-15 11:50:00,6.75,17730.0,United Kingdom
565381,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-09-02 15:23:00,2.95,16173.0,United Kingdom
571653,21675,BUTTERFLIES STICKERS,36,2011-10-18 12:17:00,0.72,14298.0,United Kingdom
577148,20931,BLUE POT PLANT CANDLE ,12,2011-11-18 09:43:00,2.95,13941.0,United Kingdom
555854,21192,WHITE BELL HONEYCOMB PAPER ,1,2011-06-07 13:47:00,1.65,12748.0,United Kingdom
574660,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-06 11:55:00,2.08,15407.0,United Kingdom
557144,21217,RED RETROSPOT ROUND CAKE TINS,12,2011-06-17 10:17:00,8.95,13113.0,United Kingdom
562605,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-08-08 10:59:00,1.25,12530.0,Germany
546991,22922,FRIDGE MAGNETS US DINER ASSORTED,6,2011-03-18 13:08:00,0.85,12748.0,United Kingdom
540701,22077,6 RIBBONS RUSTIC CHARM,24,2011-01-11 09:48:00,1.65,15640.0,United Kingdom
581402,23337,EGG FRYING PAN MINT ,4,2011-12-08 13:45:00,2.08,14653.0,United Kingdom
547221,22560,TRADITIONAL MODELLING CLAY,24,2011-03-21 15:06:00,1.25,13262.0,United Kingdom
559987,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-07-14 12:12:00,1.45,12619.0,Germany
556876,21172,PARTY METAL SIGN ,1,2011-06-15 11:56:00,1.45,16241.0,United Kingdom
575500,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-11-10 09:57:00,1.25,16003.0,United Kingdom
575607,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-11-10 12:37:00,5.79,14096.0,United Kingdom
575481,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-11-09 16:28:00,1.65,15679.0,United Kingdom
562779,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-08-09 12:58:00,4.95,17841.0,United Kingdom
550183,21495,SKULLS AND CROSSBONES WRAP,25,2011-04-14 17:58:00,0.42,14105.0,United Kingdom
579399,21535,RED RETROSPOT SMALL MILK JUG,1,2011-11-29 12:09:00,2.55,13137.0,United Kingdom
577071,23084,RABBIT NIGHT LIGHT,6,2011-11-17 14:56:00,2.08,13969.0,United Kingdom
569336,23542,70'S ALPHABET WALL ART,2,2011-10-03 14:05:00,8.25,15088.0,United Kingdom
563427,22544,MINI JIGSAW SPACEBOY,4,2011-08-16 11:40:00,0.42,16470.0,United Kingdom
550766,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-04-20 12:30:00,1.25,17463.0,United Kingdom
541864,48185,DOORMAT FAIRY CAKE,10,2011-01-23 16:17:00,6.75,13798.0,United Kingdom
553388,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-05-16 16:36:00,2.08,15910.0,United Kingdom
563914,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-08-21 13:18:00,2.1,12518.0,Germany
547817,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-03-25 14:34:00,1.95,17946.0,United Kingdom
559158,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-07-06 16:03:00,1.65,17428.0,United Kingdom
568881,22464,HANGING METAL HEART LANTERN,12,2011-09-29 12:39:00,1.65,13960.0,United Kingdom
564141,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-08-23 11:47:00,8.5,17841.0,United Kingdom
581146,22094,RED RETROSPOT TISSUE BOX,3,2011-12-07 13:53:00,0.39,17602.0,United Kingdom
554076,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-22 11:30:00,1.25,16556.0,United Kingdom
563505,21175,GIN + TONIC DIET METAL SIGN,12,2011-08-17 09:45:00,2.55,17865.0,United Kingdom
549424,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-04-08 11:50:00,1.65,15367.0,United Kingdom
559878,20830,SILVER PHOTO FRAME,2,2011-07-13 11:19:00,2.1,15493.0,United Kingdom
537773,22624,IVORY KITCHEN SCALES,1,2010-12-08 12:36:00,8.5,16016.0,United Kingdom
549307,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-04-08 09:08:00,3.95,15119.0,United Kingdom
547729,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6,2011-03-25 10:52:00,0.42,15529.0,United Kingdom
554494,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,2011-05-24 14:00:00,0.65,16327.0,United Kingdom
575753,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-11-11 10:41:00,1.69,17841.0,United Kingdom
577502,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-20 12:34:00,1.65,12598.0,France
543055,48184,DOORMAT ENGLISH ROSE ,2,2011-02-03 10:41:00,7.95,12502.0,Spain
561005,85131A,BEADED PEARL HEART WHITE ON STICK,6,2011-07-22 14:53:00,1.25,17961.0,United Kingdom
545053,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-02-27 12:41:00,0.85,17516.0,United Kingdom
559549,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-07-10 15:25:00,2.55,13230.0,United Kingdom
549118,22637,PIGGY BANK RETROSPOT ,4,2011-04-06 13:18:00,2.55,14911.0,EIRE
547114,21172,PARTY METAL SIGN ,5,2011-03-21 11:49:00,1.45,14688.0,United Kingdom
561861,21533,RETROSPOT LARGE MILK JUG,12,2011-07-31 10:28:00,4.25,16839.0,United Kingdom
562537,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-08-05 15:02:00,2.89,12517.0,Germany
562427,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-08-04 17:19:00,0.42,17267.0,United Kingdom
559349,16161P,WRAP ENGLISH ROSE ,25,2011-07-07 17:33:00,0.42,15150.0,United Kingdom
553184,22502,PICNIC BASKET WICKER SMALL,1,2011-05-15 12:33:00,5.95,13232.0,United Kingdom
577316,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-18 13:30:00,2.1,12578.0,Italy
581142,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,1,2011-12-07 13:38:00,2.95,14204.0,United Kingdom
544643,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-22 11:43:00,1.25,13038.0,United Kingdom
572291,22193,RED DINER WALL CLOCK,1,2011-10-23 12:46:00,8.5,16931.0,United Kingdom
547070,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-03-20 13:58:00,1.25,16115.0,United Kingdom
563376,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-08-16 10:36:00,0.29,15752.0,United Kingdom
580516,22732,3D VINTAGE CHRISTMAS STICKERS ,4,2011-12-04 14:15:00,1.25,17954.0,United Kingdom
550623,22499,WOODEN UNION JACK BUNTING,3,2011-04-19 13:56:00,5.95,13719.0,United Kingdom
553213,23102,SILVER HEARTS TABLE DECORATION,24,2011-05-16 09:49:00,0.83,13408.0,United Kingdom
573904,22670,FRENCH WC SIGN BLUE METAL,2,2011-11-01 14:54:00,1.25,14505.0,United Kingdom
581194,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,36,2011-12-07 17:17:00,0.39,15298.0,United Kingdom
571709,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-10-18 15:52:00,1.95,16463.0,United Kingdom
570027,22727,ALARM CLOCK BAKELIKE RED ,4,2011-10-07 10:41:00,3.75,14844.0,United Kingdom
563550,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-17 12:50:00,1.65,14194.0,United Kingdom
570010,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-10-07 09:42:00,3.95,15297.0,United Kingdom
561926,75049L,LARGE CIRCULAR MIRROR MOBILE,6,2011-08-01 12:48:00,1.25,12749.0,United Kingdom
557069,20728,LUNCH BAG CARS BLUE,10,2011-06-16 15:22:00,1.65,12562.0,France
540473,21947,SET OF 6 HEART CHOPSTICKS,4,2011-01-07 14:31:00,1.25,17284.0,United Kingdom
560882,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-07-21 15:47:00,0.65,17213.0,United Kingdom
556578,22302,COFFEE MUG PEARS  DESIGN,6,2011-06-13 14:13:00,2.55,12472.0,Germany
566976,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-09-16 09:27:00,2.08,15382.0,United Kingdom
574714,22197,POPCORN HOLDER,4,2011-11-06 14:29:00,0.85,15427.0,United Kingdom
577297,22997,TRAVEL CARD WALLET UNION JACK,1,2011-11-18 12:48:00,0.42,14593.0,United Kingdom
562711,21159,MOODY BOY  DOOR HANGER ,2,2011-08-08 14:53:00,0.39,16788.0,United Kingdom
542786,20985,HEART CALCULATOR,12,2011-02-01 10:15:00,1.25,17314.0,United Kingdom
547035,22464,HANGING METAL HEART LANTERN,12,2011-03-20 10:33:00,1.65,13911.0,United Kingdom
537144,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-12-05 13:00:00,3.75,15880.0,United Kingdom
570019,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-10-07 10:13:00,2.95,17841.0,United Kingdom
567170,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-09-18 12:40:00,0.55,13566.0,United Kingdom
549053,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-04-06 10:20:00,2.95,13863.0,United Kingdom
555564,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-05 15:01:00,0.85,15005.0,United Kingdom
554072,84559B,3D SHEET OF CAT STICKERS,1,2011-05-22 11:24:00,0.85,13555.0,United Kingdom
538651,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,2010-12-13 15:07:00,3.75,15311.0,United Kingdom
540277,48185,DOORMAT FAIRY CAKE,10,2011-01-06 12:18:00,6.75,14258.0,United Kingdom
577615,22731,3D CHRISTMAS STAMPS STICKERS ,18,2011-11-21 10:22:00,1.25,12658.0,Germany
574895,23315,IVORY REFECTORY CLOCK,6,2011-11-07 14:44:00,9.95,16570.0,United Kingdom
561911,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-08-01 10:26:00,6.25,12534.0,Germany
563228,23315,IVORY REFECTORY CLOCK,1,2011-08-14 15:34:00,9.95,17988.0,United Kingdom
559027,23188,VINTAGE  2 METER FOLDING RULER,12,2011-07-05 14:24:00,1.65,17046.0,United Kingdom
570653,22197,POPCORN HOLDER,6,2011-10-11 13:49:00,0.85,14710.0,United Kingdom
546837,22073,RED RETROSPOT STORAGE JAR,4,2011-03-17 12:37:00,3.75,13650.0,United Kingdom
573546,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-10-31 13:13:00,1.95,15974.0,United Kingdom
552236,22796,PHOTO FRAME 3 CLASSIC HANGING,12,2011-05-06 16:29:00,8.5,16525.0,United Kingdom
574239,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-11-03 12:43:00,0.55,14849.0,United Kingdom
573315,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-28 17:27:00,2.95,17839.0,United Kingdom
561874,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-07-31 12:02:00,1.65,16255.0,United Kingdom
537815,22898,CHILDRENS APRON APPLES DESIGN,8,2010-12-08 13:49:00,1.95,17676.0,United Kingdom
574477,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2011-11-04 12:21:00,4.95,15453.0,United Kingdom
540698,21908,CHOCOLATE THIS WAY METAL SIGN,48,2011-01-11 09:24:00,2.4,17450.0,United Kingdom
555604,21755,LOVE BUILDING BLOCK WORD,6,2011-06-06 11:37:00,5.95,16612.0,United Kingdom
555383,20716,PARTY FOOD SHOPPER BAG,3,2011-06-02 15:13:00,1.25,12517.0,Germany
545980,40016,CHINESE DRAGON PAPER LANTERNS,12,2011-03-08 12:49:00,0.42,14730.0,United Kingdom
570488,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-10-10 17:12:00,1.63,14096.0,United Kingdom
567368,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-20 08:23:00,4.95,17147.0,United Kingdom
557894,21749,LARGE RED RETROSPOT WINDMILL,3,2011-06-23 14:13:00,2.1,14818.0,United Kingdom
550178,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-04-14 17:25:00,2.08,12662.0,Germany
547873,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-03-27 15:33:00,3.75,13240.0,United Kingdom
574149,90133,TEAL/FUSCHIA COL BEAD NECKLACE,3,2011-11-03 11:29:00,4.95,13709.0,United Kingdom
556365,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-06-10 11:44:00,8.5,16370.0,United Kingdom
570488,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,4,2011-10-10 17:12:00,0.63,14096.0,United Kingdom
546784,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-03-17 09:49:00,2.95,18189.0,United Kingdom
555353,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-06-02 13:22:00,1.25,16928.0,United Kingdom
563699,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-08-18 13:47:00,3.95,13381.0,United Kingdom
555946,21239,PINK  POLKADOT CUP,7,2011-06-08 10:43:00,0.85,17238.0,United Kingdom
555247,48129,DOORMAT TOPIARY,10,2011-06-01 14:42:00,6.75,14315.0,United Kingdom
563709,22151,PLACE SETTING WHITE HEART,3,2011-08-18 15:17:00,0.42,15472.0,United Kingdom
554839,23281,FOLDING BUTTERFLY MIRROR RED  ,2,2011-05-26 17:15:00,0.83,14056.0,United Kingdom
571318,21889,WOODEN BOX OF DOMINOES,144,2011-10-17 10:50:00,1.25,17404.0,Sweden
570479,22584,PACK OF 6 PANNETONE GIFT BOXES,3,2011-10-10 16:58:00,2.55,17589.0,United Kingdom
549751,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-04-12 10:58:00,1.45,13089.0,United Kingdom
578794,22030,SWALLOWS GREETING CARD,12,2011-11-25 12:24:00,0.42,17232.0,United Kingdom
578519,48173C,DOORMAT BLACK FLOCK ,1,2011-11-24 13:56:00,8.25,14591.0,United Kingdom
570888,22082,RIBBON REEL STRIPES DESIGN ,10,2011-10-13 10:26:00,1.65,17509.0,United Kingdom
545658,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-03-04 14:13:00,1.65,14670.0,United Kingdom
538374,21937,STRAWBERRY   PICNIC BAG,1,2010-12-12 11:17:00,2.95,14159.0,United Kingdom
549553,22664,TOY TIDY DOLLY GIRL DESIGN,3,2011-04-10 12:22:00,2.1,16931.0,United Kingdom
563253,21311,SET/4 BIRD MIRROR MAGNETS ,2,2011-08-15 12:04:00,0.29,15218.0,United Kingdom
557960,21328,BALLOONS  WRITING SET ,1,2011-06-23 19:46:00,1.65,15453.0,United Kingdom
578155,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-11-23 11:32:00,0.83,12748.0,United Kingdom
567890,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-09-22 15:40:00,1.25,14125.0,United Kingdom
560718,85099B,JUMBO BAG RED RETROSPOT,100,2011-07-20 13:30:00,1.79,17677.0,United Kingdom
554076,23061,VINTAGE EMBOSSED HEART,12,2011-05-22 11:30:00,1.25,16556.0,United Kingdom
541970,22474,SPACEBOY TV DINNER TRAY,3,2011-01-24 13:48:00,4.95,15179.0,United Kingdom
563920,23035,DRAWER KNOB CERAMIC IVORY,12,2011-08-21 14:00:00,1.45,16407.0,United Kingdom
580304,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-12-02 14:25:00,4.15,18055.0,United Kingdom
546791,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,2011-03-17 10:38:00,4.15,17716.0,United Kingdom
567818,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-09-22 12:41:00,8.95,14395.0,United Kingdom
551656,48187,DOORMAT NEW ENGLAND,2,2011-05-03 12:10:00,7.95,14911.0,EIRE
570129,23392,SPACEBOY ROCKET LOLLY MAKERS,6,2011-10-07 13:34:00,2.08,12885.0,United Kingdom
557635,22993,SET OF 4 PANTRY JELLY MOULDS,9,2011-06-21 15:27:00,1.25,12748.0,United Kingdom
571809,23313,VINTAGE CHRISTMAS BUNTING,1,2011-10-19 11:44:00,4.95,15039.0,United Kingdom
540813,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-01-11 12:41:00,0.85,14669.0,United Kingdom
579437,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-11-29 13:22:00,8.5,16852.0,United Kingdom
549129,22151,PLACE SETTING WHITE HEART,20,2011-04-06 14:53:00,0.42,17042.0,United Kingdom
579132,22186,RED STAR CARD HOLDER,4,2011-11-28 12:35:00,1.95,15022.0,United Kingdom
575754,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,7,2011-11-11 10:43:00,0.83,17295.0,United Kingdom
570555,22891,TEA FOR ONE POLKADOT,3,2011-10-11 11:03:00,4.25,17119.0,United Kingdom
571033,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2011-10-13 12:46:00,2.1,14251.0,United Kingdom
577393,23175,REGENCY MILK JUG PINK ,8,2011-11-18 17:06:00,3.25,14031.0,United Kingdom
547405,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-23 08:22:00,1.65,17705.0,United Kingdom
579196,22547,MINI JIGSAW DINOSAUR ,7,2011-11-28 15:54:00,0.83,14096.0,United Kingdom
569246,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-10-03 09:57:00,2.46,14096.0,United Kingdom
538715,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-14 11:03:00,4.65,14907.0,United Kingdom
566495,23309,SET OF 60 I LOVE LONDON CAKE CASES ,4,2011-09-13 11:14:00,0.55,15529.0,United Kingdom
554997,22336,DOVE DECORATION PAINTED ZINC ,48,2011-05-29 15:35:00,0.65,16746.0,United Kingdom
574249,23344,JUMBO BAG 50'S CHRISTMAS ,6,2011-11-03 13:01:00,2.08,16347.0,United Kingdom
542716,48194,DOORMAT HEARTS,2,2011-01-31 14:02:00,7.95,16407.0,United Kingdom
546855,23002,TRAVEL CARD WALLET SKULLS,2,2011-03-17 13:58:00,0.42,18168.0,United Kingdom
537634,22113,GREY HEART HOT WATER BOTTLE,3,2010-12-07 15:15:00,3.75,16775.0,United Kingdom
552265,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-05-08 11:41:00,2.1,14161.0,United Kingdom
570210,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-10-09 10:48:00,2.55,13259.0,United Kingdom
553011,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-12 17:03:00,0.85,14390.0,United Kingdom
580727,84946,ANTIQUE SILVER T-LIGHT GLASS,7,2011-12-05 17:17:00,2.46,14096.0,United Kingdom
566016,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-08 12:20:00,0.55,15144.0,United Kingdom
581164,21592,RETROSPOT CIGAR BOX MATCHES ,9,2011-12-07 14:34:00,0.39,14395.0,United Kingdom
552469,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-05-09 15:34:00,0.42,12867.0,United Kingdom
540480,47594B,SCOTTIES DESIGN WASHBAG,6,2011-01-07 15:27:00,1.95,12480.0,Germany
549939,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-04-13 11:46:00,0.42,16309.0,United Kingdom
566790,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-15 10:35:00,10.95,17679.0,United Kingdom
565806,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-09-07 10:51:00,1.45,15594.0,United Kingdom
541977,22379,RECYCLING BAG RETROSPOT ,10,2011-01-24 14:44:00,2.1,15078.0,United Kingdom
544467,22294,HEART FILIGREE DOVE  SMALL,1,2011-02-20 15:51:00,1.25,14502.0,United Kingdom
564378,90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,2,2011-08-25 10:26:00,4.25,12417.0,Belgium
540826,22193,RED DINER WALL CLOCK,2,2011-01-11 14:00:00,8.5,13102.0,United Kingdom
570188,22149,FELTCRAFT 6 FLOWER FRIENDS,40,2011-10-07 15:13:00,1.85,13763.0,United Kingdom
541684,72801C,4 ROSE PINK DINNER CANDLES,3,2011-01-20 15:22:00,1.25,15498.0,United Kingdom
542393,20992,JAZZ HEARTS PURSE NOTEBOOK,4,2011-01-27 15:02:00,0.85,18125.0,United Kingdom
569242,15036,ASSORTED COLOURS SILK FAN,12,2011-10-03 09:34:00,0.83,14193.0,United Kingdom
566249,84836,ZINC METAL HEART DECORATION,6,2011-09-11 12:09:00,1.25,13527.0,United Kingdom
570019,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2011-10-07 10:13:00,1.65,17841.0,United Kingdom
549118,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-04-06 13:18:00,9.95,14911.0,EIRE
550469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-18 13:46:00,2.95,16399.0,United Kingdom
564355,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-08-24 15:12:00,1.45,13507.0,United Kingdom
559064,22727,ALARM CLOCK BAKELIKE RED ,8,2011-07-06 10:15:00,3.75,15673.0,United Kingdom
539957,22706,WRAP COWBOYS  ,25,2010-12-23 12:58:00,0.42,12585.0,Germany
567807,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,10,2011-09-22 12:23:00,0.83,17027.0,United Kingdom
577520,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-20 13:20:00,0.42,14553.0,United Kingdom
579116,22630,DOLLY GIRL LUNCH BOX,1,2011-11-28 11:54:00,1.95,17346.0,United Kingdom
556542,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-13 12:52:00,9.95,14719.0,United Kingdom
561026,21089,SET/6 GREEN SPRING PAPER CUPS,2,2011-07-24 10:49:00,0.19,17265.0,United Kingdom
544797,21326,AGED GLASS SILVER T-LIGHT HOLDER,288,2011-02-23 13:43:00,0.55,13489.0,United Kingdom
579091,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-28 10:49:00,0.79,14893.0,United Kingdom
577286,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-11-18 12:39:00,2.08,14606.0,United Kingdom
568701,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-09-28 15:07:00,0.83,13924.0,United Kingdom
552080,22179,SET 10 LIGHTS NIGHT OWL,24,2011-05-06 11:27:00,5.95,16319.0,United Kingdom
569998,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-10-07 08:12:00,0.85,12540.0,Spain
575965,20978,36 PENCILS TUBE SKULLS,16,2011-11-13 12:32:00,1.25,13426.0,United Kingdom
578036,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2,2011-11-22 14:04:00,0.79,16474.0,United Kingdom
578305,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-11-23 15:44:00,4.25,14088.0,United Kingdom
569229,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,2011-10-02 14:56:00,0.39,14502.0,United Kingdom
566276,22667,RECIPE BOX RETROSPOT ,6,2011-09-11 14:00:00,2.95,13450.0,United Kingdom
578469,23345, DOLLY GIRL BEAKER,12,2011-11-24 12:36:00,1.25,12471.0,Germany
574901,22424,ENAMEL BREAD BIN CREAM,1,2011-11-07 15:15:00,12.75,17158.0,United Kingdom
541886,22435,SET OF 9 HEART SHAPED BALLOONS,20,2011-01-24 11:21:00,1.25,15039.0,United Kingdom
573345,M,Manual,25,2011-10-30 12:14:00,0.2,17609.0,United Kingdom
554347,23202,JUMBO BAG VINTAGE LEAF,30,2011-05-24 08:21:00,2.08,16523.0,United Kingdom
537594,21035,SET/2 RED RETROSPOT TEA TOWELS ,12,2010-12-07 12:28:00,2.95,12647.0,Germany
546873,22916,HERB MARKER THYME,24,2011-03-17 16:23:00,0.65,17591.0,United Kingdom
545162,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-02-28 13:35:00,2.95,16187.0,United Kingdom
542618,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-01-30 15:52:00,1.25,14502.0,United Kingdom
